0.000000000000000000e+00,7.000000476837158203e+00,7.999991416931152344e+00,2.499590682983398438e+01,9.997667670249938965e-01,2.150037512183189392e-02,2.036110032349824905e-03,-1.699932909104973078e-06
2.000000000000000111e-01,7.001909732818603516e+00,7.981181621551513672e+00,2.487990188598632812e+01,9.776007533073425293e-01,2.093231976032257080e-01,2.191523090004920959e-02,-3.484846092760562897e-04
4.000000000000000222e-01,7.011728763580322266e+00,7.886301517486572266e+00,2.456108856201171875e+01,9.646207094192504883e-01,2.623110115528106689e-01,2.643049880862236023e-02,-1.048050820827484131e-03
6.000000000000000888e-01,7.038380146026611328e+00,7.617262363433837891e+00,2.413885688781738281e+01,9.607499241828918457e-01,2.764987349510192871e-01,2.236751653254032135e-02,-2.762535354122519493e-03
8.000000000000000444e-01,7.082291603088378906e+00,7.132624149322509766e+00,2.369225120544433594e+01,9.639673233032226562e-01,2.655412852764129639e-01,1.525156851857900620e-02,-4.711445886641740799e-03
1.000000000000000000e+00,7.133656501770019531e+00,6.516132831573486328e+00,2.309048271179199219e+01,9.745196104049682617e-01,2.240756750106811523e-01,7.933590561151504517e-03,-6.220852024853229523e-03
1.200000000000000178e+00,7.190038204193115234e+00,5.770006179809570312e+00,2.231221199035644531e+01,9.839746952056884766e-01,1.781429946422576904e-01,2.503249794244766235e-03,-7.254844531416893005e-03
1.400000000000000133e+00,7.245729923248291016e+00,4.944399833679199219e+00,2.145687484741210938e+01,9.902090430259704590e-01,1.393808722496032715e-01,2.943576546385884285e-04,-7.676037028431892395e-03
1.600000000000000089e+00,7.301172256469726562e+00,4.036782264709472656e+00,2.053025436401367188e+01,9.942864775657653809e-01,1.064661368727684021e-01,9.306214051321148872e-04,-7.653045933693647385e-03
1.800000000000000044e+00,7.358606338500976562e+00,3.037065029144287109e+00,1.951388931274414062e+01,9.969084858894348145e-01,7.813253253698348999e-02,3.834589384496212006e-03,-7.354173343628644943e-03
2.000000000000000000e+00,7.417594432830810547e+00,2.006219625473022461e+00,1.846126365661621094e+01,9.984601736068725586e-01,5.447162315249443054e-02,7.847025059163570404e-03,-6.956321652978658676e-03
2.200000000000000178e+00,7.481915950775146484e+00,9.455230236053466797e-01,1.736775398254394531e+01,9.992822408676147461e-01,3.551308065652847290e-02,1.140768453478813171e-02,-6.603698711842298508e-03
2.400000000000000355e+00,7.554327011108398438e+00,-1.324422657489776611e-01,1.624441146850585938e+01,9.996656179428100586e-01,2.147063799202442169e-02,1.291919685900211334e-02,-6.375060882419347763e-03
2.600000000000000089e+00,7.634892940521240234e+00,-1.201806783676147461e+00,1.511809539794921875e+01,9.998381137847900391e-01,1.251755096018314362e-02,1.129010785371065140e-02,-6.283551454544067383e-03
2.800000000000000266e+00,7.725017547607421875e+00,-2.288575649261474609e+00,1.396210670471191406e+01,9.999300241470336914e-01,7.893329486250877380e-03,6.164042744785547256e-03,-6.290684919804334641e-03
3.000000000000000000e+00,7.819831848144531250e+00,-3.373197317123413086e+00,1.280046081542968750e+01,9.999563097953796387e-01,6.748406216502189636e-03,-1.277556992135941982e-03,-6.341106258332729340e-03
3.200000000000000178e+00,7.913709640502929688e+00,-4.454779148101806641e+00,1.163844490051269531e+01,9.999125003814697266e-01,7.561566773802042007e-03,-8.770884945988655090e-03,-6.389639340341091156e-03
3.400000000000000355e+00,7.999640941619873047e+00,-5.517784118652343750e+00,1.049613952636718750e+01,9.998704791069030762e-01,8.905494585633277893e-03,-1.177646312862634659e-02,-6.396571174263954163e-03
3.600000000000000089e+00,8.102627754211425781e+00,-6.577843666076660156e+00,9.467952728271484375e+00,9.877853989601135254e-01,-3.146327286958694458e-02,1.525857150554656982e-01,-2.785923425108194351e-03
3.800000000000000266e+00,8.383623123168945312e+00,-7.574995040893554688e+00,8.692652702331542969e+00,9.740003347396850586e-01,-2.061596363782882690e-01,8.132734894752502441e-02,4.698316007852554321e-02
4.000000000000000000e+00,8.761796951293945312e+00,-8.284318923950195312e+00,8.173083305358886719e+00,9.618842601776123047e-01,-2.565974891185760498e-01,-5.419169738888740540e-02,7.745854556560516357e-02
4.200000000000000178e+00,9.056228637695312500e+00,-8.662715911865234375e+00,7.867111206054687500e+00,9.553006291389465332e-01,-2.684244513511657715e-01,-9.036228060722351074e-02,8.475592732429504395e-02
4.400000000000000355e+00,9.205465316772460938e+00,-8.702781677246093750e+00,7.737787723541259766e+00,9.536362886428833008e-01,-2.707410454750061035e-01,-9.914009273052215576e-02,8.630305528640747070e-02
4.600000000000000533e+00,9.200157165527343750e+00,-8.417532920837402344e+00,7.765856742858886719e+00,9.536255598068237305e-01,-2.715907096862792969e-01,-9.758185595273971558e-02,8.552572876214981079e-02
4.800000000000000711e+00,9.046116828918457031e+00,-7.808585643768310547e+00,7.939166545867919922e+00,9.607048034667968750e-01,-2.490765750408172607e-01,-8.772571384906768799e-02,8.550620079040527344e-02
5.000000000000000000e+00,8.778163909912109375e+00,-6.962902545928955078e+00,8.228613853454589844e+00,9.712312817573547363e-01,-2.094750851392745972e-01,-7.346142828464508057e-02,8.621668815612792969e-02
5.200000000000000178e+00,8.413262367248535156e+00,-5.886822223663330078e+00,8.513339996337890625e+00,9.814407825469970703e-01,-1.566680222749710083e-01,-6.559872627258300781e-02,8.902724087238311768e-02
5.400000000000000355e+00,8.026977539062500000e+00,-4.788288593292236328e+00,8.579243659973144531e+00,9.877898097038269043e-01,-7.751318812370300293e-02,-9.139314293861389160e-02,9.955069422721862793e-02
5.600000000000000533e+00,7.605699062347412109e+00,-3.674236774444580078e+00,8.436576843261718750e+00,9.875881075859069824e-01,4.315742105245590210e-02,-1.009245142340660095e-01,1.123447865247726440e-01
5.800000000000000711e+00,7.147342205047607422e+00,-2.590855360031127930e+00,8.104207038879394531e+00,9.802824854850769043e-01,1.277860701084136963e-01,-8.935648202896118164e-02,1.213769763708114624e-01
6.000000000000000000e+00,6.663385391235351562e+00,-1.594207406044006348e+00,7.620001792907714844e+00,9.778740406036376953e-01,1.526530981063842773e-01,-6.645548343658447266e-02,1.266607940196990967e-01
6.200000000000000178e+00,6.140961647033691406e+00,-6.603769063949584961e-01,6.988123416900634766e+00,9.814947247505187988e-01,1.346720159053802490e-01,-3.926416113972663879e-02,1.303452104330062866e-01
6.400000000000000355e+00,5.623010635375976562e+00,1.616662889719009399e-01,6.267915725708007812e+00,9.864686727523803711e-01,9.470926225185394287e-02,-1.391177624464035034e-02,1.331022679805755615e-01
6.600000000000000533e+00,5.098011970520019531e+00,9.339825510978698730e-01,5.445928096771240234e+00,9.897751212120056152e-01,4.438554868102073669e-02,8.562816306948661804e-03,1.352841258049011230e-01
6.800000000000000711e+00,4.583570003509521484e+00,1.674902319908142090e+00,4.542984008789062500e+00,9.901455044746398926e-01,-1.018060557544231415e-02,2.730494551360607147e-02,1.369771212339401245e-01
7.000000000000000000e+00,4.086944103240966797e+00,2.418896436691284180e+00,3.562168836593627930e+00,9.893683195114135742e-01,-2.924941107630729675e-02,3.770278021693229675e-02,1.373803317546844482e-01
7.200000000000000178e+00,3.624363899230957031e+00,3.133525848388671875e+00,2.593458414077758789e+00,9.740879535675048828e-01,1.845032125711441040e-01,1.378168072551488876e-02,1.300824135541915894e-01
7.400000000000000355e+00,3.214793205261230469e+00,3.612877368927001953e+00,1.897614240646362305e+00,9.574673175811767578e-01,2.543068826198577881e-01,3.369123861193656921e-02,1.320953220129013062e-01
7.600000000000000533e+00,2.898916482925415039e+00,3.750973224639892578e+00,1.440716624259948730e+00,9.518850445747375488e-01,2.712782621383666992e-01,4.673260077834129333e-02,1.346807032823562622e-01
7.800000000000000711e+00,2.692577362060546875e+00,3.548550844192504883e+00,1.167334794998168945e+00,9.547527432441711426e-01,2.580390572547912598e-01,5.334354192018508911e-02,1.379036605358123779e-01
8.000000000000000000e+00,2.599129915237426758e+00,3.009891986846923828e+00,1.071557402610778809e+00,9.628503918647766113e-01,2.248957753181457520e-01,5.110594630241394043e-02,1.404612809419631958e-01
8.200000000000001066e+00,2.614669799804687500e+00,2.222969770431518555e+00,1.167837381362915039e+00,9.689057469367980957e-01,1.971459388732910156e-01,4.705067351460456848e-02,1.419204175472259521e-01
8.400000000000000355e+00,2.708989143371582031e+00,1.285115003585815430e+00,1.401994943618774414e+00,9.717954397201538086e-01,1.821974068880081177e-01,4.523171484470367432e-02,1.427301615476608276e-01
8.599999999999999645e+00,2.865470886230468750e+00,1.400416791439056396e-01,1.646277546882629395e+00,9.774159789085388184e-01,1.509903669357299805e-01,3.618178889155387878e-02,1.433553397655487061e-01
8.800000000000000711e+00,3.053166151046752930e+00,-1.071003198623657227e+00,1.802784800529479980e+00,9.835854768753051758e-01,1.117501854896545410e-01,7.736272178590297699e-03,1.414627581834793091e-01
9.000000000000000000e+00,3.252056121826171875e+00,-2.344896793365478516e+00,1.800517082214355469e+00,9.861028194427490234e-01,5.759921297430992126e-02,-8.555920422077178955e-02,1.302428692579269409e-01
9.200000000000001066e+00,3.411339282989501953e+00,-3.608196973800659180e+00,1.604695439338684082e+00,9.698902964591979980e-01,-1.434367597103118896e-01,-1.737743318080902100e-01,9.241855889558792114e-02
9.400000000000000355e+00,3.438315868377685547e+00,-4.759898185729980469e+00,1.448353528976440430e+00,9.672096967697143555e-01,-2.473125606775283813e-01,-2.433527074754238129e-02,5.243875086307525635e-02
9.600000000000001421e+00,3.397869110107421875e+00,-5.610120296478271484e+00,1.507190227508544922e+00,9.606041908264160156e-01,-2.743124067783355713e-01,8.297084830701351166e-03,4.385826364159584045e-02
9.800000000000000711e+00,3.355477571487426758e+00,-6.020384788513183594e+00,1.707409977912902832e+00,9.589317440986633301e-01,-2.800679504871368408e-01,1.521686278283596039e-02,4.219318181276321411e-02
